,im,label
12404,[0.46235062],0
12405,[0.20610181],0
12406,[0.32883441],0
12407,[0.36430093],0
12408,[0.32953591],0
12409,[0.36901292],0
12410,[0.28667179],0
12411,[0.46432534],0
12412,[0.49429156],0
12413,[0.37667278],0
12414,[0.41897512],0
12415,[0.327013],0
12416,[0.40237842],0
12417,[0.28047433],0
12418,[0.4590673],0
12419,[0.13176951],0
12420,[0.25530212],0
12421,[0.27359923],0
12422,[0.31227296],0
12423,[0.49118279],0
12424,[0.46614091],0
12425,[0.39599408],0
12426,[0.41403725],0
12427,[0.44881838],0
12428,[0.24731922],0
12429,[0.47858318],0
12430,[0.20271797],0
12431,[0.29010789],0
12432,[0.27119615],0
12433,[0.26346745],0
12434,[0.44069291],0
12435,[0.25557069],0
12436,[0.3708818],0
12437,[0.42868319],0
12438,[0.43053184],0
12439,[0.37371941],0
12440,[0.31882639],0
12441,[0.34426699],0
12442,[0.35708339],0
12443,[0.40333019],0
12444,[0.40843112],0
12445,[0.3040154],0
12446,[0.33911129],0
12447,[0.37846303],0
12448,[0.36075447],0
12449,[0.23868159],0
12450,[0.34269246],0
12451,[0.34596071],0
12452,[0.34310934],0
12453,[0.41143278],0
12454,[0.33558331],0
12455,[0.30786523],0
12456,[0.30468381],0
12457,[0.45345463],0
12458,[0.21038976],0
12459,[0.33671197],0
12460,[0.16634139],0
12461,[0.25600876],0
12462,[0.34324566],0
12463,[0.26245551],0
12464,[0.32097966],0
12465,[0.29744393],0
12466,[0.33275498],0
12467,[0.36294708],0
12468,[0.25146819],0
12469,[0.13374747],0
12470,[0.32589308],0
12471,[0.42294657],0
12472,[0.40766667],0
12473,[0.38273181],0
12474,[0.18500891],0
12475,[0.33612218],0
12476,[0.37726746],0
12477,[0.26292397],0
12478,[0.11333833],0
12479,[0.14151687],0
12480,[0.19613179],0
12481,[0.15779282],0
12482,[0.16723149],0
12483,[0.19460148],0
12484,[0.10848855],0
12485,[0.3037766],0
12486,[0.1393159],0
12487,[0.11339422],0
12488,[0.21637476],0
12489,[0.25522864],0
12490,[0.25076095],0
12491,[0.29069368],0
12492,[0.23731677],0
12493,[0.28803664],0
12494,[0.294218],0
12495,[0.35131228],0
12496,[0.30250539],0
12497,[0.20886924],0
12498,[0.34639498],0
12499,[0.33945487],0
12500,[0.27497994],0
12501,[0.34044776],0
12502,[0.3807563],0
12503,[0.40943989],0
12504,[0.42502529],0
12505,[0.41850046],0
12506,[0.32250935],0
12507,[0.39085023],0
12508,[0.28327852],0
12509,[0.28866918],0
12510,[0.21185951],0
12511,[0.43643186],0
12512,[0.32219566],0
12513,[0.71090011],0
12514,[0.35061683],0
12515,[0.40156694],0
12516,[0.25593696],0
12517,[0.29501167],0
12518,[0.27995643],0
12519,[0.46770901],0
12520,[0.45485884],0
12521,[0.38068555],0
12522,[0.28160525],0
12523,[0.31730852],0
12524,[0.34343465],0
12525,[0.40028672],0
12526,[0.27649066],0
12527,[0.29951557],0
12528,[0.35809037],0
12529,[0.38746206],0
12530,[0.41796685],0
12531,[0.34135424],0
12532,[0.44366085],0
12533,[0.40114629],0
12534,[0.29692946],0
12535,[0.39689076],0
12536,[0.36922747],0
12537,[0.36191481],0
12538,[0.28904077],0
12539,[0.31970596],0
12540,[0.49723532],0
12541,[0.45929332],0
12542,[0.38994258],0
12543,[0.43583749],0
12544,[0.33514412],0
12545,[0.34485667],0
12546,[0.32494458],0
12547,[0.39600533],0
12548,[0.37647773],0
12549,[0.31283908],0
12550,[0.34390281],0
12551,[0.35846577],0
12552,[0.42156013],0
12553,[0.34689662],0
12554,[0.26596258],0
12555,[0.30174794],0
12556,[0.40988608],0
12557,[0.30907932],0
12558,[0.25786496],0
12559,[0.47461045],0
12560,[0.37453188],0
12561,[0.2894791],0
12562,[0.31362532],0
12563,[0.26547645],0
12564,[0.29058376],0
12565,[0.37408844],0
12566,[0.3744068],0
12567,[0.45358451],0
12568,[0.28419217],0
12569,[0.40732064],0
12570,[0.37935281],0
12571,[0.39769661],0
12572,[0.3313464],0
12573,[0.74248646],0
12574,[0.48111299],0
12575,[0.19400458],0
12576,[0.82456593],0
12577,[1.09807432],0
12578,[0.45898796],0
12579,[0.40844242],0
12580,[0.52880443],0
12581,[1.09005467],0
12582,[0.45097268],0
12583,[0.94013696],0
12584,[0.4276975],0
12585,[0.62609206],0
12586,[0.92347146],0
12587,[0.97463145],0
12588,[0.47118675],0
12589,[0.33834375],0
12590,[0.50571245],0
12591,[0.53771653],0
12592,[0.26235584],0
12593,[0.53826923],0
12594,[0.41217797],0
12595,[0.47981902],0
12596,[0.39248522],0
12597,[0.43622502],0
12598,[0.44988201],0
12599,[0.28459295],0
12600,[0.36474989],0
12601,[0.33367641],0
12602,[0.55741836],0
12603,[0.20938569],0
12604,[0.35227858],0
12605,[0.47982059],0
12606,[0.42579648],0
12607,[0.32381331],0
12608,[0.39515146],0
12609,[0.47670568],0
12610,[0.35281827],0
12611,[0.46609273],0
12612,[0.38181712],0
12613,[0.36851958],0
12614,[0.28676023],0
12615,[0.24402896],0
12616,[0.39248526],0
12617,[0.24342213],0
12618,[0.22941297],0
12619,[0.2433041],0
12620,[0.26053393],0
12621,[0.61393574],0
12622,[0.45063266],0
12623,[0.49943834],0
12624,[0.55633883],0
12625,[0.64457725],0
12626,[0.31028971],0
12627,[0.40244771],0
12628,[0.34084384],0
12629,[0.32556868],0
12630,[0.18701343],0
12631,[0.40741195],0
12632,[0.33690751],0
12633,[0.40793717],0
12634,[0.45432813],0
12635,[0.29685912],0
12636,[0.29975207],0
12637,[0.22682935],0
12638,[0.23697782],0
12639,[0.29087967],0
12640,[0.31650193],0
12641,[0.3336215],0
12642,[0.33848269],0
12643,[0.13435271],0
12644,[0.25643036],0
12645,[0.39215367],0
12646,[0.48597923],0
12647,[0.15445561],0
12648,[0.29187283],0
12649,[0.36951338],0
12650,[0.40689342],0
12651,[0.37279757],0
12652,[0.32727178],0
12653,[0.32063427],0
12654,[0.20418361],0
12655,[0.33237032],0
12656,[0.30927383],0
12657,[0.27671411],0
12658,[0.20751939],0
12659,[0.19568831],0
12660,[0.25242088],0
12661,[0.31891455],0
12662,[0.42583553],0
12663,[0.29522698],0
12664,[0.35057903],0
12665,[0.23477312],0
12666,[0.18273595],0
12667,[0.19686744],0
12668,[0.25109738],0
12669,[0.32867027],0
12670,[0.43359108],0
12671,[0.25889512],0
12672,[0.31288657],0
12673,[0.3508368],0
12674,[0.41244666],0
12675,[0.47304874],0
12676,[0.27147026],0
12677,[0.34413778],0
12678,[0.42938785],0
12679,[0.24535391],0
12680,[0.42244149],0
12681,[0.42278223],0
12682,[0.23641245],0
12683,[0.53147544],0
12684,[0.29069253],0
12685,[0.27970737],0
12686,[0.361295],0
12687,[0.46154905],0
12688,[0.26127915],0
12689,[0.49574385],0
12690,[0.39297456],0
12691,[0.31648759],0
12692,[0.4963278],0
12693,[0.35485912],0
12694,[0.34727822],0
12695,[0.3117096],0
12696,[0.44125383],0
12697,[0.49281485],0
12698,[0.45926416],0
12699,[0.46708018],0
12700,[0.54198252],0
12701,[0.54374639],0
12702,[0.4265952],0
12703,[0.46279177],0
12704,[0.97797664],0
12705,[0.47219934],0
12706,[0.36743808],0
12707,[0.47378015],0
12708,[0.41345354],0
12709,[0.44244267],0
12710,[0.96374159],0
12711,[0.63783837],0
12712,[0.44105604],0
12713,[0.38487587],0
12714,[0.66561231],0
12715,[0.53462335],0
12716,[0.41968381],0
12717,[0.39066937],0
12718,[0.41592958],0
12719,[0.32753293],0
12720,[0.32455734],0
12721,[0.32006108],0
12722,[0.53667071],0
12723,[0.38497879],0
12724,[0.40436734],0
12725,[0.39814559],0
12726,[0.6839994],0
12727,[0.58485651],0
12728,[0.40474851],0
12729,[0.4187898],0
12730,[0.59676767],0
12731,[0.48048734],0
12732,[0.43243025],0
12733,[0.47999734],0
12734,[0.42213122],0
12735,[0.38709525],0
12736,[0.41493222],0
12737,[0.43990332],0
12738,[0.93980165],0
12739,[0.37922658],0
12740,[0.47586497],0
12741,[0.49083081],0
12742,[0.56003699],0
12743,[0.39531542],0
12744,[0.89219715],0
12745,[0.44451289],0
12746,[0.41266573],0
12747,[0.37522749],0
12748,[0.39771369],0
12749,[0.37955375],0
12750,[0.44722753],0
12751,[0.48444789],0
12752,[0.45810321],0
12753,[0.32588941],0
12754,[1.06789568],0
12755,[0.49514084],0
12756,[0.38134926],0
12757,[0.42378383],0
12758,[0.31439445],0
12759,[0.32165099],0
12760,[0.44446971],0
12761,[0.38524168],0
12762,[0.39156503],0
12763,[0.67829894],0
12764,[0.36942719],0
12765,[0.25754093],0
12766,[0.18238003],0
12767,[0.44844144],0
12768,[0.37314585],0
12769,[0.61009103],0
12770,[0.45048757],0
12771,[0.39327381],0
12772,[0.77123257],0
12773,[0.63950076],0
12774,[0.39805669],0
12775,[0.2994274],0
12776,[0.29256979],0
12777,[0.30420687],0
12778,[0.20013813],0
12779,[0.28867327],0
12780,[0.26566597],0
12781,[0.20327221],0
12782,[0.36526106],0
12783,[0.31731137],0
12784,[0.18061961],0
12785,[0.32111491],0
12786,[0.37912005],0
12787,[0.31628529],0
12788,[0.40831708],0
12789,[0.29654419],0
12790,[0.88962696],0
12791,[0.4983661],0
12792,[0.56725303],0
12793,[0.36340987],0
12794,[0.68992551],0
12795,[0.46721855],0
12796,[0.44244517],0
12797,[0.9280997],0
12798,[0.40483383],0
12799,[0.46786874],0
12800,[0.48445499],0
12801,[0.71801894],0
12802,[0.86230901],0
12803,[0.43145396],0
12804,[0.76279298],0
12805,[1.5],0
12806,[0.44866165],0
12807,[0.40695591],0
12808,[0.43445459],0
12809,[0.44141746],0
12810,[0.45392634],0
12811,[1.04475803],0
12812,[0.9354235],0
12813,[0.31084638],0
12814,[0.37602199],0
12815,[0.29383338],0
12816,[0.45448911],0
12817,[0.62895824],0
12818,[0.47671582],0
12819,[0.30009053],0
12820,[0.44674038],0
12821,[0.44975143],0
12822,[0.8097199],0
12823,[0.41432547],0
12824,[0.44161529],0
12825,[0.43022016],0
12826,[0.4374308],0
12827,[0.78796863],0
12828,[0.70154299],0
12829,[0.43415639],0
12830,[1.39383268],0
12831,[0.46119934],0
12832,[0.72705881],0
12833,[0.77755533],0
12834,[0.8521765],0
12835,[0.57306218],0
12836,[0.48236055],0
12837,[0.42530027],0
12838,[0.52910628],0
12839,[0.43449742],0
12840,[0.48842426],0
12841,[0.8288964],0
12842,[1.02160211],0
12843,[0.44859247],0
12844,[0.36820127],0
12845,[0.54057209],0
12846,[0.41643472],0
12847,[0.4047109],0
12848,[0.40101592],0
12849,[0.43309523],0
12850,[0.42646603],0
12851,[0.36897932],0
12852,[0.81326247],0
12853,[0.60155029],0
12854,[0.27126655],0
12855,[0.6282145],0
12856,[0.3616605],0
12857,[0.79615815],0
12858,[1.02139274],0
12859,[0.49309338],0
12860,[0.74475423],0
12861,[0.6023687],0
12862,[0.36516239],0
12863,[1.21170988],0
12864,[0.42771559],0
12865,[0.45569271],0
12866,[0.47400285],0
12867,[0.97319001],0
12868,[0.47941993],0
12869,[0.46362989],0
12870,[0.48162322],0
12871,[0.39894307],0
12872,[0.33299301],0
12873,[0.93453211],0
12874,[0.51698619],0
12875,[0.42372618],0
12876,[0.44206461],0
12877,[0.40080108],0
12878,[0.67700674],0
12879,[0.40927797],0
12880,[0.38754397],0
12881,[0.34094015],0
12882,[0.60683012],0
12883,[0.34356362],0
12884,[0.94738854],0
12885,[0.99848055],0
12886,[0.36593589],0
12887,[0.70396402],0
12888,[0.48557862],0
12889,[0.36468187],0
12890,[0.96022078],0
12891,[0.43021242],0
12892,[0.41760658],0
12893,[0.41946256],0
12894,[0.51068227],0
12895,[0.81951986],0
12896,[0.36453493],0
12897,[0.86899097],0
12898,[0.58257096],0
12899,[0.45694233],0
12900,[0.24238415],0
12901,[0.38173508],0
12902,[0.68191612],0
12903,[0.3896855],0
12904,[0.44423831],0
12905,[0.52961208],0
12906,[0.61160967],0
12907,[0.40169332],0
12908,[0.44611357],0
12909,[0.46316048],0
12910,[0.43538442],0
12911,[0.37450592],0
12912,[0.35111629],0
12913,[0.46967079],0
12914,[0.26536677],0
12915,[0.25465797],0
12916,[0.30566561],0
12917,[0.38490145],0
12918,[0.48364829],0
12919,[0.55512527],0
12920,[0.60282735],0
12921,[0.56903027],0
12922,[0.77366772],0
12923,[0.28614842],0
12924,[0.4910347],0
12925,[0.33403554],0
12926,[0.34910337],0
12927,[0.29831225],0
12928,[0.37574027],0
12929,[0.44460176],0
12930,[0.28280425],0
12931,[0.43736704],0
12932,[0.37867598],0
12933,[0.38875107],0
12934,[0.36838401],0
12935,[0.3006341],0
12936,[0.41425593],0
12937,[0.43381205],0
12938,[0.43323263],0
12939,[0.48253968],0
12940,[0.2701931],0
12941,[0.30756314],0
12942,[0.68465717],0
12943,[0.49569443],0
12944,[0.30670805],0
12945,[0.32574434],0
12946,[0.3911261],0
12947,[0.40020755],0
12948,[0.36478135],0
12949,[0.35225054],0
12950,[0.29376998],0
12951,[0.26075629],0
12952,[0.4976346],0
12953,[0.30968081],0
12954,[0.33224938],0
12955,[0.22544022],0
12956,[0.23530501],0
12957,[0.30255561],0
12958,[0.34846673],0
12959,[0.32008517],0
12960,[0.37946605],0
12961,[0.403643],0
12962,[0.38101393],0
12963,[0.19607019],0
12964,[0.15185466],0
12965,[0.35140404],0
12966,[0.41992148],0
12967,[0.62712148],0
12968,[0.41319821],0
12969,[0.25940228],0
12970,[0.43849002],0
12971,[0.69188213],0
12972,[0.34724617],0
12973,[0.17497418],0
12974,[0.29346874],0
12975,[0.3036206],0
12976,[0.19697195],0
12977,[0.21215501],0
12978,[0.29473462],0
12979,[0.17264456],0
12980,[0.37792342],0
12981,[0.20655665],0
12982,[0.09928036],0
12983,[0.23524871],0
12984,[0.2910341],0
12985,[0.22100853],0
12986,[0.29082749],0
12987,[0.2792135],0
12988,[0.47774647],0
12989,[0.25352728],0
12990,[0.40565148],0
12991,[0.2723512],0
12992,[0.35707155],0
12993,[0.41823396],0
12994,[0.32941894],0
12995,[0.57843921],0
12996,[0.28912269],0
12997,[0.43195317],0
12998,[0.70790648],0
12999,[0.32594069],0
13000,[0.48528612],0
13001,[0.38568285],0
13002,[0.71341115],0
13003,[0.55451491],0
13004,[0.31100609],0
13005,[0.30772598],0
13006,[0.35290958],0
13007,[0.42323307],0
13008,[0.40239427],0
13009,[0.41381003],0
13010,[0.59582032],0
13011,[0.30297137],0
13012,[0.290982],0
13013,[0.22221643],0
13014,[0.49312267],0
13015,[0.55560539],0
13016,[0.38912468],0
13017,[0.22638282],0
13018,[0.2492033],0
13019,[0.38245251],0
13020,[0.37408408],0
13021,[0.25020164],0
13022,[0.34966537],0
13023,[0.36126868],0
13024,[0.45217896],0
13025,[0.46836319],0
13026,[0.75790036],0
13027,[0.3505473],0
13028,[0.47994239],0
13029,[0.47887646],0
13030,[0.44118011],0
13031,[0.48834396],0
13032,[0.63469556],0
13033,[0.50389157],0
13034,[1.14438193],0
13035,[0.5243725],0
13036,[0.55890518],0
13037,[0.39264154],0
13038,[0.35430188],0
13039,[0.49492691],0
13040,[0.75748976],0
13041,[0.41870822],0
13042,[0.40603844],0
13043,[0.47603835],0
13044,[0.41116413],0
13045,[0.32113975],0
13046,[0.31124922],0
13047,[0.49475675],0
13048,[0.38668516],0
13049,[0.32031333],0
13050,[0.77738399],0
13051,[0.46992993],0
13052,[0.28119415],0
13053,[0.36540981],0
13054,[0.58087897],0
13055,[0.69255729],0
13056,[0.4385168],0
13057,[0.52012925],0
13058,[0.41361787],0
13059,[0.38260063],0
13060,[0.43738464],0
13061,[0.46474002],0
13062,[0.40417252],0
13063,[0.39612438],0
13064,[0.49817036],0
13065,[0.57076434],0
13066,[0.32395662],0
13067,[0.46861751],0
13068,[0.35489139],0
13069,[0.6123472],0
13070,[0.32798408],0
13071,[0.40718385],0
13072,[0.36088638],0
13073,[0.37769926],0
13074,[0.32974954],0
13075,[0.29253418],0
13076,[0.46140995],0
13077,[0.37594455],0
13078,[0.27433656],0
13079,[0.33963467],0
13080,[0.32106286],0
13081,[0.26675086],0
13082,[0.44376769],0
13083,[0.42446207],0
13084,[0.24937018],0
13085,[0.44373128],0
13086,[0.34759592],0
13087,[0.41634773],0
13088,[0.82150181],0
13089,[0.40553085],0
13090,[0.41101874],0
13091,[0.43128702],0
13092,[0.61694835],0
13093,[0.4677054],0
13094,[0.5516053],0
13095,[0.56161762],0
13096,[0.43313417],0
13097,[0.47987048],0
13098,[0.54116297],0
13099,[0.3955095],0
13100,[0.44631932],0
13101,[0.70602316],0
13102,[0.48003793],0
13103,[0.39857723],0
13104,[0.53506021],0
13105,[0.46014399],0
13106,[0.47934134],0
13107,[0.49612125],0
13108,[0.55024974],0
13109,[0.45766797],0
13110,[0.32549269],0
13111,[0.38364248],0
13112,[0.28455732],0
13113,[0.43182834],0
13114,[0.34880966],0
13115,[0.37991154],0
13116,[0.31776706],0
13117,[0.45252452],0
13118,[0.65786019],0
13119,[0.89923202],0
13120,[0.44503138],0
13121,[0.36152519],0
13122,[0.45477267],0
13123,[0.39537787],0
13124,[0.49632817],0
13125,[0.32416699],0
13126,[0.44942065],0
13127,[0.6508542],0
13128,[0.39167315],0
13129,[0.5491102],0
13130,[0.52102246],0
13131,[0.45287375],0
13132,[0.34193591],0
13133,[0.37328545],0
13134,[0.39970252],0
13135,[0.48995907],0
13136,[0.46630578],0
13137,[0.48169684],0
13138,[0.32132688],0
13139,[0.39547408],0
13140,[0.48256698],0
13141,[0.43814382],0
13142,[0.27457037],0
13143,[0.32606487],0
13144,[0.31220218],0
13145,[0.65931941],0
13146,[0.49844183],0
13147,[0.46254477],0
13148,[0.31615036],0
13149,[0.35567328],0
13150,[0.47496008],0
13151,[0.38624194],0
13152,[0.42729847],0
13153,[0.30696264],0
13154,[0.3664258],0
13155,[0.43875712],0
13156,[0.49302031],0
13157,[0.44350884],0
13158,[0.48087341],0
13159,[0.34513347],0
13160,[0.40478818],0
13161,[0.25170725],0
13162,[0.2580528],0
13163,[0.43105574],0
13164,[0.47677438],0
13165,[0.44239878],0
13166,[0.44121573],0
13167,[0.34109034],0
13168,[0.43706708],0
13169,[0.35356807],0
13170,[0.38777223],0
13171,[0.33097302],0
13172,[0.21502301],0
13173,[0.22880417],0
13174,[0.25841779],0
13175,[0.33003054],0
13176,[0.25395809],0
13177,[0.21725565],0
13178,[0.46541022],0
13179,[0.31410666],0
13180,[0.2939309],0
13181,[0.36068451],0
13182,[0.48208482],0
13183,[0.16213736],0
13184,[0.46932019],0
13185,[0.32786348],0
13186,[0.3908909],0
13187,[0.456408],0
13188,[0.2566819],0
13189,[0.25826002],0
13190,[0.31998427],0
13191,[0.35518384],0
13192,[0.36235294],0
13193,[0.42923174],0
13194,[0.46586186],0
13195,[0.66926469],0
13196,[0.43330007],0
13197,[0.44624831],0
13198,[0.35541523],0
13199,[0.60217945],0
13200,[0.39115321],0
13201,[0.49926199],0
13202,[0.45466622],0
13203,[0.41787613],0
13204,[0.37710714],0
13205,[0.6095803],0
13206,[0.38785382],0
13207,[0.3715664],0
13208,[0.386318],0
13209,[0.30720596],0
13210,[0.39477154],0
13211,[0.29483198],0
13212,[0.32893817],0
13213,[0.43517253],0
13214,[0.37609433],0
13215,[0.43679392],0
13216,[0.33446795],0
13217,[0.43026084],0
13218,[0.3658401],0
13219,[0.34156346],0
13220,[0.40938617],0
13221,[0.41022139],0
13222,[0.47377158],0
13223,[0.44626214],0
13224,[0.40727769],0
13225,[0.70637627],0
13226,[0.48034991],0
13227,[0.33147176],0
13228,[0.41083887],0
13229,[0.30988806],0
13230,[0.36038003],0
13231,[0.33118829],0
13232,[0.30802527],0
13233,[0.44709662],0
13234,[0.419774],0
13235,[0.41976048],0
13236,[0.40177399],0
13237,[0.47706899],0
13238,[0.37608548],0
13239,[0.4766713],0
13240,[0.43086867],0
13241,[0.38217631],0
13242,[0.40544181],0
13243,[0.3583215],0
13244,[0.27369005],0
13245,[0.36223552],0
13246,[0.38703276],0
13247,[0.366008],0
13248,[0.30107761],0
13249,[0.44261765],0
13250,[0.49146847],0
13251,[0.39003499],0
13252,[0.35106236],0
13253,[0.32944307],0
13254,[0.39361679],0
13255,[0.42715652],0
13256,[0.4025434],0
13257,[0.34846299],0
13258,[0.48613187],0
13259,[0.41829969],0
13260,[0.28613667],0
13261,[0.24893396],0
13262,[0.46295128],0
13263,[0.44344031],0
13264,[0.56000903],0
13265,[0.46339496],0
13266,[0.30750937],0
13267,[0.85710109],0
13268,[0.56343058],0
13269,[0.34566652],0
13270,[0.22502961],0
13271,[0.28672139],0
13272,[0.22563522],0
13273,[0.18077778],0
13274,[0.31580651],0
13275,[0.24774344],0
13276,[0.25138864],0
13277,[0.36378044],0
13278,[0.21180628],0
13279,[0.16727305],0
13280,[0.24759338],0
13281,[0.37682351],0
13282,[0.05874214],0
13283,[0.35386357],0
13284,[0.23007545],0
13285,[0.52543319],0
13286,[0.37792756],0
13287,[0.39861947],0
13288,[0.28213095],0
13289,[0.51710164],0
13290,[0.42627492],0
13291,[0.32966536],0
13292,[0.4773822],0
13293,[0.38991836],0
13294,[0.34078267],0
13295,[0.82218133],0
13296,[0.28630676],0
13297,[0.55066329],0
13298,[0.96982635],0
13299,[0.40111453],0
13300,[0.88884023],0
13301,[0.34255874],0
13302,[0.34303635],0
13303,[0.37257749],0
13304,[0.44364706],0
13305,[0.31082264],0
13306,[0.66660621],0
13307,[0.60198853],0
13308,[0.32365652],0
13309,[0.2832591],0
13310,[0.3515076],0
13311,[0.84527054],0
13312,[0.4602001],0
13313,[0.43114853],0
13314,[0.19093904],0
13315,[0.32202054],0
13316,[0.49523863],0
13317,[0.48679246],0
13318,[0.2826141],0
13319,[0.44955871],0
13320,[0.36232686],0
13321,[0.45284578],0
13322,[0.53534715],0
13323,[0.41220287],0
13324,[0.50698489],0
13325,[0.73939385],0
13326,[0.78473649],0
13327,[0.50912691],0
13328,[0.46642106],0
13329,[0.48807797],0
13330,[0.63433352],0
13331,[0.49137513],0
13332,[0.39936718],0
13333,[0.48048547],0
13334,[0.37190669],0
13335,[0.46734679],0
13336,[0.442473],0
13337,[0.66079609],0
13338,[0.32054983],0
13339,[0.30113317],0
13340,[0.48686004],0
13341,[0.4152852],0
13342,[0.31397735],0
13343,[0.40857489],0
13344,[0.4256492],0
13345,[0.43470368],0
13346,[0.41646007],0
13347,[0.56759297],0
13348,[0.3894557],0
13349,[0.36222544],0
13350,[0.4540821],0
13351,[0.38210047],0
13352,[0.79977986],0
13353,[0.48738708],0
13354,[0.58249252],0
13355,[0.52190717],0
13356,[0.44421315],0
13357,[0.44154956],0
13358,[0.49094377],0
13359,[0.47307003],0
13360,[0.46596505],0
13361,[0.5499802],0
13362,[0.56706768],0
13363,[0.35827579],0
13364,[0.52265994],0
13365,[0.41007063],0
13366,[0.47828411],0
13367,[0.37561765],0
13368,[0.43582866],0
13369,[0.48669646],0
13370,[0.45637594],0
13371,[0.37213901],0
13372,[0.3965459],0
13373,[0.39145947],0
13374,[0.29540335],0
13375,[0.3534666],0
13376,[0.12871535],0
13377,[0.49804732],0
13378,[0.43205081],0
13379,[0.44164199],0
13380,[0.38488351],0
13381,[0.3071715],0
13382,[0.36796527],0
13383,[0.43057949],0
13384,[0.38703993],0
13385,[0.45330831],0
13386,[0.36306266],0
13387,[0.50274148],0
13388,[0.4656024],0
13389,[0.54994821],0
13390,[0.45605324],0
